CAMPAÑA;GM;REGION;SUBREGION;LOCALIDAD;CódECR;FECHA DE SIEMBRA;Emergencia;COSECHA;TRAT;VARIEDAD;CAT;RENDIMIENTO;Sig;IM;IT;Alt;Vuelco;P1000
2024/25;Vc;II;4;JUSTINIANO POSSE;25JPS5c2;16/12/2024;23/12/2024;27/5/2025;8;NS 5023 STS;;3018;;99,7;84,3;;;
2024/25;Vc;II;4;MARCOS JUÁREZ;25MJ5c2SF;3/12/2024;10/12/2024;23/4/2025;7;4924 E STS NS;;4449;a;101,5;100,8;;;
2024/25;Vc;II;4;MARCOS JUÁREZ;25MJ5c2SF;3/12/2024;10/12/2024;23/4/2025;2;DM50E25 SE;;3915;;89,3;88,6;;;
2024/25;Vc;II;4;MARCOS JUÁREZ;25MJ5c2SF;3/12/2024;10/12/2024;23/4/2025;13;53MS02 STS;;3978;;90,8;90,1;;;
2024/25;Vc;II;4;MARCOS JUÁREZ;25MJ5c2SF;3/12/2024;10/12/2024;23/4/2025;10;RA5322TS;;4049;;92,4;91,7;;;
2024/25;Vc;II;4;MARCOS JUÁREZ;25MJ5c2SF;3/12/2024;10/12/2024;23/4/2025;9;P51A25SE;;4310;a;98,3;97,6;;;
2024/25;Vc;II;4;MARCOS JUÁREZ;25MJ5c2SF;3/12/2024;10/12/2024;23/4/2025;5;NEO 50S23 RR STS;;4321;a;98,6;97,8;;;
2024/25;Vc;II;4;MARCOS JUÁREZ;25MJ5c4ST;28/12/2024;3/12/2024;27/5/2025;2;DM50E25 SE;;2997;+;115;106,4;;;
2024/25;Vc;II;4;MARCOS JUÁREZ;25MJ5c2SF;3/12/2024;10/12/2024;23/4/2025;4;NEO 50S22 SE;;4440;a;101,3;100,5;;;
2024/25;Vc;II;4;MARCOS JUÁREZ;25MJ5c4ST;28/12/2024;3/12/2024;27/5/2025;8;NS 5023 STS;;2782;a;106,7;98,8;;;
2024/25;Vc;II;4;MARCOS JUÁREZ;25MJ5c2SF;3/12/2024;10/12/2024;23/4/2025;8;NS 5023 STS;;4462;a;101,8;101;;;
2024/25;Vc;II;4;MARCOS JUÁREZ;25MJ5c2SF;3/12/2024;10/12/2024;23/4/2025;3;IS 50.3 SE;;4577;a;104,4;103,6;;;
2024/25;Vc;II;4;MARCOS JUÁREZ;25MJ5c2SF;3/12/2024;10/12/2024;23/4/2025;1;DM 50E22 SE;;4611;a;105,2;104,4;;;
2024/25;Vc;II;4;MARCOS JUÁREZ;25MJ5c2SF;3/12/2024;10/12/2024;23/4/2025;11;NK 52x21 STS;T;4416;a;100,8;100;;;
2024/25;Vc;II;4;MARCOS JUÁREZ;25MJ5c4ST;28/12/2024;3/12/2024;27/5/2025;9;P51A25SE;;2828;a;108,5;100,4;;;
2024/25;Vc;II;4;MARCOS JUÁREZ;25MJ5c4ST;28/12/2024;3/12/2024;27/5/2025;7;4924 E STS NS;;2817;a;108,1;100;;;
2024/25;Vc;II;4;MARCOS JUÁREZ;25MJ5c4ST;28/12/2024;3/12/2024;27/5/2025;1;DM 50E22 SE;;2791;a;107;99;;;
2024/25;Vc;II;4;MARCOS JUÁREZ;25MJ5c4ST;28/12/2024;3/12/2024;27/5/2025;13;53MS02 STS;;2619;a;100,4;93;;;
2024/25;Vc;II;4;MARCOS JUÁREZ;25MJ5c4ST;28/12/2024;3/12/2024;27/5/2025;4;NEO 50S22 SE;;2503;a;96;88,9;;;
2024/25;Vc;II;4;MARCOS JUÁREZ;25MJ5c4ST;28/12/2024;3/12/2024;27/5/2025;5;NEO 50S23 RR STS;;2493;a;95,6;88,5;;;
2024/25;Vc;II;4;MARCOS JUÁREZ;25MJ5c4ST;28/12/2024;3/12/2024;27/5/2025;3;IS 50.3 SE;;2434;;93,3;86,4;;;
2024/25;Vc;II;4;MARCOS JUÁREZ;25MJ5c4ST;28/12/2024;3/12/2024;27/5/2025;6;STINE 50EE59 STS;;2399;;92;85,1;;;
2024/25;Vc;II;4;MARCOS JUÁREZ;25MJ5c4ST;28/12/2024;3/12/2024;27/5/2025;12;51MS01 E;;2281;;87,5;81;;;
2024/25;Vc;II;4;MARCOS JUÁREZ;25MJ5c4ST;28/12/2024;3/12/2024;27/5/2025;10;RA5322TS;;2133;;81,8;75,7;;;
2024/25;Vc;II;4;MARCOS JUÁREZ;25MJ5c2;3/12/2024;10/12/2024;23/4/2025;8;NS 5023 STS;;4045;;89;97,1;;;
2024/25;Vc;II;4;MARCOS JUÁREZ;25MJ5c2SF;3/12/2024;10/12/2024;23/4/2025;6;STINE 50EE59 STS;;4754;+;108,5;107,6;;;
2024/25;Vc;II;4;MARCOS JUÁREZ;25MJ5c4ST;28/12/2024;3/12/2024;27/5/2025;11;NK 52x21 STS;T;2817;a;108,1;100;;;
2024/25;Vc;II;4;MARCOS JUÁREZ;25MJ5c1;28/10/2024;4/11/2024;23/4/2025;9;P51A25SE;;4229;;94,5;80;103;1,1;
2024/25;Vc;II;4;MARCOS JUÁREZ;25MJ5c2SF;3/12/2024;10/12/2024;23/4/2025;12;51MS01 E;;4693;a;107,1;106,3;;;
2024/25;Vc;II;4;MARCOS JUÁREZ;25MJ5c1;28/10/2024;4/11/2024;23/4/2025;7;4924 E STS NS;;5239;a;117;99,1;115;1,4;
2024/25;Vc;II;4;MARCOS JUÁREZ;25MJ5c1;28/10/2024;4/11/2024;23/4/2025;12;51MS01 E;;4914;a;109,8;93;106;1,2;
2024/25;Vc;II;4;MARCOS JUÁREZ;25MJ5c1;28/10/2024;4/11/2024;23/4/2025;8;NS 5023 STS;;4809;a;107,4;91;90;1;
2024/25;Vc;II;4;MARCOS JUÁREZ;25MJ5c1;28/10/2024;4/11/2024;23/4/2025;4;NEO 50S22 SE;;4738;a;105,9;89,7;93;1,3;
2024/25;Vc;II;4;MARCOS JUÁREZ;25MJ5c1;28/10/2024;4/11/2024;23/4/2025;13;53MS02 STS;;4655;a;104;88,1;80;1;
2024/25;Vc;II;4;MARCOS JUÁREZ;25MJ5c1;28/10/2024;4/11/2024;23/4/2025;1;DM 50E22 SE;;4244;;94,8;80,3;94;1,2;
2024/25;Vc;II;4;MARCOS JUÁREZ;25MJ5c1;28/10/2024;4/11/2024;23/4/2025;5;NEO 50S23 RR STS;;4173;;93,2;79;105;1,1;
2024/25;Vc;II;4;MARCOS JUÁREZ;25MJ5c1;28/10/2024;4/11/2024;23/4/2025;6;STINE 50EE59 STS;;4053;;90,5;76,7;99;1,1;
2024/25;Vc;II;4;MARCOS JUÁREZ;25MJ5c1;28/10/2024;4/11/2024;23/4/2025;3;IS 50.3 SE;;3836;;85,7;72,6;73;1,2;
2024/25;Vc;II;4;MARCOS JUÁREZ;25MJ5c1;28/10/2024;4/11/2024;23/4/2025;2;DM50E25 SE;;3740;;83,6;70,8;103;1,2;
2024/25;Vc;II;4;MARCOS JUÁREZ;25MJ5c2;3/12/2024;10/12/2024;23/4/2025;7;4924 E STS NS;;5014;+;110,3;120,4;;;
2024/25;Vc;II;4;MARCOS JUÁREZ;25MJ5c2;3/12/2024;10/12/2024;23/4/2025;9;P51A25SE;;4225;a;92,9;101,4;;;
2024/25;Vc;II;4;MARCOS JUÁREZ;25MJ5c1;28/10/2024;4/11/2024;23/4/2025;11;NK 52x21 STS;T;5284;+;118,1;100;100;1;
2024/25;Vc;II;4;MARCOS JUÁREZ;25MJ5c1;28/10/2024;4/11/2024;23/4/2025;10;RA5322TS;;4274;;95,5;80,9;108;1;
2024/25;Vc;II;4;MARCOS JUÁREZ;25MJ5c2;3/12/2024;10/12/2024;23/4/2025;11;NK 52x21 STS;T;4166;a;91,6;100;;;
2024/25;Vc;II;4;MARCOS JUÁREZ;25MJ5c2;3/12/2024;10/12/2024;23/4/2025;4;NEO 50S22 SE;;4867;a;107;116,8;;;
2024/25;Vc;II;4;MARCOS JUÁREZ;25MJ5c2;3/12/2024;10/12/2024;23/4/2025;6;STINE 50EE59 STS;;4235;a;93,1;101,7;;;
2024/25;Vc;II;4;MARCOS JUÁREZ;25MJ5c2;3/12/2024;10/12/2024;23/4/2025;10;RA5322TS;;4419;a;97,2;106,1;;;
2024/25;Vc;II;4;MARCOS JUÁREZ;25MJ5c2;3/12/2024;10/12/2024;23/4/2025;2;DM50E25 SE;;4444;a;97,7;106,7;;;
2024/25;Vc;II;4;MARCOS JUÁREZ;25MJ5c2;3/12/2024;10/12/2024;23/4/2025;1;DM 50E22 SE;;4815;a;105,9;115,6;;;
2024/25;Vc;II;4;MARCOS JUÁREZ;25MJ5c2;3/12/2024;10/12/2024;23/4/2025;12;51MS01 E;;4666;a;102,6;112;;;
2024/25;Vc;II;4;MARCOS JUÁREZ;25MJ5c2;3/12/2024;10/12/2024;23/4/2025;13;53MS02 STS;;4722;a;103,9;113,4;;;
2024/25;Vc;II;4;MARCOS JUÁREZ;25MJ5c2;3/12/2024;10/12/2024;23/4/2025;3;IS 50.3 SE;;4745;a;104,4;113,9;;;
2024/25;Vc;II;4;MARCOS JUÁREZ;25MJ5c2;3/12/2024;10/12/2024;23/4/2025;5;NEO 50S23 RR STS;;4747;a;104,4;114;;;
2024/25;Vc;II;4;Monte Buey;25MBY5c2;16/12/2024;23/12/2024;10/5/2025;6;STINE 50EE59 STS;;5267;a;113,9;112,5;;;
2024/25;Vc;II;4;Monte Buey;25MBY5c2;16/12/2024;23/12/2024;10/5/2025;2;DM50E25 SE;;4902;a;106;104,7;;;
2024/25;Vc;II;4;Monte Buey;25MBY5c2;16/12/2024;23/12/2024;10/5/2025;3;IS 50.3 SE;;4753;;102,8;101,5;;;
2024/25;Vc;II;4;Monte Buey;25MBY5c2;16/12/2024;23/12/2024;10/5/2025;11;NK 52x21 STS;T;4681;;101,2;100;;;
2024/25;Vc;II;4;Monte Buey;25MBY5c2;16/12/2024;23/12/2024;10/5/2025;9;P51A25SE;;4657;;100,7;99,5;;;
2024/25;Vc;II;4;Monte Buey;25MBY5c2;16/12/2024;23/12/2024;10/5/2025;8;NS 5023 STS;;4584;;99,1;97,9;;;
2024/25;Vc;II;4;Monte Buey;25MBY5c2;16/12/2024;23/12/2024;10/5/2025;12;51MS01 E;;3947;;85,4;84,3;;;
2024/25;Vc;II;4;Monte Buey;25MBY5c2;16/12/2024;23/12/2024;10/5/2025;13;53MS02 STS;;4387;;94,9;93,7;;;
2024/25;Vc;II;4;Monte Buey;25MBY5c2;16/12/2024;23/12/2024;10/5/2025;10;RA5322TS;;5333;+;115,3;113,9;;;
2024/25;Vc;II;4;Monte Buey;25MBY5c2;16/12/2024;23/12/2024;10/5/2025;7;4924 E STS NS;;4351;;94,1;93;;;
2024/25;Vc;II;4;Monte Buey;25MBY5c2;16/12/2024;23/12/2024;10/5/2025;4;NEO 50S22 SE;;4399;;95,1;94;;;
2024/25;Vc;II;4;Monte Buey;25MBY5c2;16/12/2024;23/12/2024;10/5/2025;1;DM 50E22 SE;;4469;;96,6;95,5;;;
2024/25;Vc;II;4;Monte Buey;25MBY5c1;26/10/2024;2/11/2024;10/5/2025;11;NK 52x21 STS;T;5989;a;111;100;;;
2024/25;Vc;II;4;Monte Buey;25MBY5c1;26/10/2024;2/11/2024;10/5/2025;12;51MS01 E;;4349;;80,6;72,6;;;
2024/25;Vc;II;4;Monte Buey;25MBY5c2;16/12/2024;23/12/2024;10/5/2025;5;NEO 50S23 RR STS;;4380;;94,7;93,6;;;
2024/25;Vc;II;4;Monte Buey;25MBY5c1;26/10/2024;2/11/2024;10/5/2025;5;NEO 50S23 RR STS;;6037;+;111,9;100,8;;;
2024/25;Vc;II;4;Monte Buey;25MBY5c1;26/10/2024;2/11/2024;10/5/2025;7;4924 E STS NS;;5956;a;110,4;99,4;;;
2024/25;Vc;II;4;Monte Buey;25MBY5c1;26/10/2024;2/11/2024;10/5/2025;3;IS 50.3 SE;;5795;a;107,4;96,8;;;
2024/25;Vc;II;4;Monte Buey;25MBY5c1;26/10/2024;2/11/2024;10/5/2025;4;NEO 50S22 SE;;5763;a;106,8;96,2;;;
2024/25;Vc;II;4;Monte Buey;25MBY5c1;26/10/2024;2/11/2024;10/5/2025;9;P51A25SE;;5420;a;100,5;90,5;;;
2024/25;Vc;II;4;Monte Buey;25MBY5c1;26/10/2024;2/11/2024;10/5/2025;1;DM 50E22 SE;;4871;a;90,3;81,3;;;
2024/25;Vc;II;4;Monte Buey;25MBY5c1;26/10/2024;2/11/2024;10/5/2025;2;DM50E25 SE;;5268;a;97,7;88;;;
2024/25;Vc;II;4;Monte Buey;25MBY5c1;26/10/2024;2/11/2024;10/5/2025;10;RA5322TS;;5154;a;95,5;86;;;
2024/25;Vc;II;4;Monte Buey;25MBY5c1;26/10/2024;2/11/2024;10/5/2025;13;53MS02 STS;;5029;a;93,2;84;;;
2024/25;Vc;II;4;Monte Buey;25MBY5c1;26/10/2024;2/11/2024;10/5/2025;6;STINE 50EE59 STS;;4999;a;92,7;83,5;;;
2024/25;Vc;II;4;Monte Buey;25MBY5c1;26/10/2024;2/11/2024;10/5/2025;8;NS 5023 STS;;5499;a;101,9;91,8;;;
2024/25;Vc;II;4;OLIVEROS;25OLI5c2;27/12/2024;2/1/2025;2/6/2025;2;DM50E25 SE;;3854;a;95,4;91,3;94;;174,3333333
2024/25;Vc;II;4;OLIVEROS;25OLI5c2;27/12/2024;2/1/2025;2/6/2025;3;IS 50.3 SE;;4280;a;105,9;101,4;72;;187,6666667
2024/25;Vc;II;4;OLIVEROS;25OLI5c2;27/12/2024;2/1/2025;2/6/2025;11;NK 52x21 STS;T;4219;a;104,4;100;91;;155,6666667
2024/25;Vc;II;4;OLIVEROS;25OLI5c2;27/12/2024;2/1/2025;2/6/2025;9;P51A25SE;;4182;a;103,5;99,1;86;;164,3333333
2024/25;Vc;II;4;OLIVEROS;25OLI5c2;27/12/2024;2/1/2025;2/6/2025;6;STINE 50EE59 STS;;4147;a;102,6;98,3;84;;198
2024/25;Vc;II;4;OLIVEROS;25OLI5c2;27/12/2024;2/1/2025;2/6/2025;10;RA5322TS;;4056;a;100,4;96,1;91;;150,6666667
2024/25;Vc;II;4;OLIVEROS;25OLI5c2;27/12/2024;2/1/2025;2/6/2025;1;DM 50E22 SE;;3728;a;92,2;88,3;79;;183,6666667
2024/25;Vc;II;4;OLIVEROS;25OLI5c2;27/12/2024;2/1/2025;2/6/2025;12;51MS01 E;;3943;a;97,6;93,5;85;;154,3333333
2024/25;Vc;II;4;OLIVEROS;25OLI5c2;27/12/2024;2/1/2025;2/6/2025;5;NEO 50S23 RR STS;;4392;+;108,7;104,1;92;;186,3333333
2024/25;Vc;II;4;OLIVEROS;25OLI5c2;27/12/2024;2/1/2025;2/6/2025;13;53MS02 STS;;4296;a;106,3;101,8;95;;166,3333333
2024/25;Vc;II;4;OLIVEROS;25OLI5c2;27/12/2024;2/1/2025;2/6/2025;8;NS 5023 STS;;3233;;80;76,6;76;;174,6666667
2024/25;Vc;II;4;OLIVEROS;25OLI5c2;27/12/2024;2/1/2025;2/6/2025;4;NEO 50S22 SE;;3953;a;97,8;93,7;77;;196,3333333
2024/25;Vc;II;4;OLIVEROS;25OLI5c1;5/12/2024;12/12/2024;13/5/2025;9;P51A25SE;;5191;a;103,7;104,2;91;;164,3333333
2024/25;Vc;II;4;OLIVEROS;25OLI5c2;27/12/2024;2/1/2025;2/6/2025;7;4924 E STS NS;;4248;a;105,1;100,7;73;;163,5
2024/25;Vc;II;4;OLIVEROS;25OLI5c1;5/12/2024;12/12/2024;13/5/2025;10;RA5322TS;;4492;;89,7;90,1;94;;154,3333333
2024/25;Vc;II;4;OLIVEROS;25OLI5c1;5/12/2024;12/12/2024;13/5/2025;4;NEO 50S22 SE;;5219;a;104,2;104,7;78;;203,6666667
2024/25;Vc;II;4;OLIVEROS;25OLI5c1;5/12/2024;12/12/2024;13/5/2025;12;51MS01 E;;5164;a;103,1;103,6;86;;157,3333333
2024/25;Vc;II;4;OLIVEROS;25OLI5c1;5/12/2024;12/12/2024;13/5/2025;7;4924 E STS NS;;5147;a;102,8;103,3;79;;158,3333333
2024/25;Vc;II;4;OLIVEROS;25OLI5c1;5/12/2024;12/12/2024;13/5/2025;13;53MS02 STS;;5021;a;100,3;100,8;103;;167,6666667
2024/25;Vc;II;4;OLIVEROS;25OLI5c1;5/12/2024;12/12/2024;13/5/2025;6;STINE 50EE59 STS;;4911;;98,1;98,6;92;;207,3333333
2024/25;Vc;II;4;OLIVEROS;25OLI5c1;5/12/2024;12/12/2024;13/5/2025;8;NS 5023 STS;;4967;a;99,2;99,7;83;;182,3333333
2024/25;Vc;II;4;OLIVEROS;25OLI5c1;5/12/2024;12/12/2024;13/5/2025;1;DM 50E22 SE;;4941;a;98,7;99,2;80;;181
2024/25;Vc;II;4;OLIVEROS;25OLI5c1;5/12/2024;12/12/2024;13/5/2025;3;IS 50.3 SE;;4917;;98,2;98,7;79;;206,6666667
2024/25;Vc;II;4;OLIVEROS;25OLI5c1;5/12/2024;12/12/2024;13/5/2025;11;NK 52x21 STS;T;4983;a;99,5;100;98;;162,6666667
2024/25;Vc;II;4;OLIVEROS;25OLI5c1;5/12/2024;12/12/2024;13/5/2025;2;DM50E25 SE;;5258;+;105;105,5;96;;181
2024/25;Vc;II;4;OLIVEROS;25OLI5c1;5/12/2024;12/12/2024;13/5/2025;5;NEO 50S23 RR STS;;4883;;97,5;98;95;;184
2024/25;Vc;II;4;PERGAMINO;25PER5cA;15/11/2024;;;3;IS 50.3 SE;;4845;a;106,3;96,4;;;
2024/25;Vc;II;4;PERGAMINO;25PER5cA;15/11/2024;;;11;NK 52x21 STS;T;5025;a;110,2;100;;;
2024/25;Vc;II;4;PERGAMINO;25PER5cA;15/11/2024;;;2;DM50E25 SE;;5315;+;116,6;105,8;;;
2024/25;Vc;II;4;PERGAMINO;25PER5c2I;18/12/2024;28/12/2024;23/5/2025;10;RA5322TS;;2933;;89,2;88,1;61;;153
2024/25;Vc;II;4;PERGAMINO;25PER5c2I;18/12/2024;28/12/2024;23/5/2025;7;4924 E STS NS;;3013;;91,6;90,5;52;;164,3333333
2024/25;Vc;II;4;PERGAMINO;25PER5c2I;18/12/2024;28/12/2024;23/5/2025;6;STINE 50EE59 STS;;3117;;94,8;93,6;67;;180
2024/25;Vc;II;4;PERGAMINO;25PER5cA;15/11/2024;;;13;53MS02 STS;;4608;;101,1;91,7;;;
2024/25;Vc;II;4;PERGAMINO;25PER5cA;15/11/2024;;;8;NS 5023 STS;;4157;;91,2;82,7;;;
2024/25;Vc;II;4;PERGAMINO;25PER5c2I;18/12/2024;28/12/2024;23/5/2025;8;NS 5023 STS;;3011;;91,6;90,4;49;;175,3333333
2024/25;Vc;II;4;PERGAMINO;25PER5cA;15/11/2024;;;5;NEO 50S23 RR STS;;4571;;100,2;91;;;
2024/25;Vc;II;4;PERGAMINO;25PER5cA;15/11/2024;;;9;P51A25SE;;4536;;99,5;90,3;;;
2024/25;Vc;II;4;PERGAMINO;25PER5cA;15/11/2024;;;12;51MS01 E;;4504;;98,8;89,6;;;
2024/25;Vc;II;4;PERGAMINO;25PER5cA;15/11/2024;;;10;RA5322TS;;4430;;97,2;88,2;;;
2024/25;Vc;II;4;PERGAMINO;25PER5cA;15/11/2024;;;4;NEO 50S22 SE;;4403;;96,6;87,6;;;
2024/25;Vc;II;4;PERGAMINO;25PER5cA;15/11/2024;;;6;STINE 50EE59 STS;;4365;;95,7;86,9;;;
2024/25;Vc;II;4;PERGAMINO;25PER5cA;15/11/2024;;;7;4924 E STS NS;;4238;;92,9;84,3;;;
2024/25;Vc;II;4;PERGAMINO;25PER5c2I;18/12/2024;28/12/2024;23/5/2025;13;53MS02 STS;;3262;;99,2;98;61;;163
2024/25;Vc;II;4;PERGAMINO;25PER5c2I;18/12/2024;28/12/2024;23/5/2025;9;P51A25SE;;3305;;100,5;99,3;60;;161,6666667
2024/25;Vc;II;4;PERGAMINO;25PER5cA;15/11/2024;;;1;DM 50E22 SE;;4275;;93,8;85,1;;;
2024/25;Vc;II;4;PERGAMINO;25PER5c1I;8/11/2024;16/11/2024;22/4/2025;7;4924 E STS NS;;4304;;94,9;84,7;74;;141
2024/25;Vc;II;4;PERGAMINO;25PER5c2I;18/12/2024;28/12/2024;23/5/2025;4;NEO 50S22 SE;;3167;;96,3;95,1;59;;173
2024/25;Vc;II;4;PERGAMINO;25PER5c1I;8/11/2024;16/11/2024;22/4/2025;11;NK 52x21 STS;T;5084;a;112,1;100;88;;136,3333333
2024/25;Vc;II;4;PERGAMINO;25PER5c1I;8/11/2024;16/11/2024;22/4/2025;2;DM50E25 SE;;4851;a;107;95,4;89;;165
2024/25;Vc;II;4;PERGAMINO;25PER5c1I;8/11/2024;16/11/2024;22/4/2025;3;IS 50.3 SE;;4689;a;103,4;92,2;84;;205,6666667
2024/25;Vc;II;4;PERGAMINO;25PER5c1I;8/11/2024;16/11/2024;22/4/2025;9;P51A25SE;;4666;a;102,9;91,8;85;;130
2024/25;Vc;II;4;PERGAMINO;25PER5c1I;8/11/2024;16/11/2024;22/4/2025;5;NEO 50S23 RR STS;;4563;a;100,7;89,8;88;;175,6666667
2024/25;Vc;II;4;PERGAMINO;25PER5c1I;8/11/2024;16/11/2024;22/4/2025;4;NEO 50S22 SE;;4484;a;98,9;88,2;78;;196,3333333
2024/25;Vc;II;4;PERGAMINO;25PER5c1I;8/11/2024;16/11/2024;22/4/2025;8;NS 5023 STS;;4281;;94,4;84,2;75;;174
2024/25;Vc;II;4;PERGAMINO;25PER5c1I;8/11/2024;16/11/2024;22/4/2025;6;STINE 50EE59 STS;;4209;;92,8;82,8;83;;206
2024/25;Vc;II;4;PERGAMINO;25PER5c2I;18/12/2024;28/12/2024;23/5/2025;1;DM 50E22 SE;;3405;a;103,6;102,3;55;;163,3333333
2024/25;Vc;II;4;PERGAMINO;25PER5c2I;18/12/2024;28/12/2024;23/5/2025;3;IS 50.3 SE;;3313;;100,8;99,5;56;;178,6666667
2024/25;Vc;II;4;PERGAMINO;25PER5c1I;8/11/2024;16/11/2024;22/4/2025;10;RA5322TS;;4490;a;99,1;88,3;82;;133
2024/25;Vc;II;4;PERGAMINO;25PER5c2I;18/12/2024;28/12/2024;23/5/2025;11;NK 52x21 STS;T;3329;a;101,3;100;59;;161
2024/25;Vc;II;4;PERGAMINO;25PER5c1I;8/11/2024;16/11/2024;22/4/2025;12;51MS01 E;;4097;;90,4;80,6;86;;143
2024/25;Vc;II;4;PERGAMINO;25PER5c2I;18/12/2024;28/12/2024;23/5/2025;12;51MS01 E;;3514;a;106,9;105,6;59;;148,3333333
2024/25;Vc;II;4;PERGAMINO;25PER5c2I;18/12/2024;28/12/2024;23/5/2025;2;DM50E25 SE;;3561;a;108,3;107;62;;168,6666667
2024/25;Vc;II;4;PERGAMINO;25PER5c2I;18/12/2024;28/12/2024;23/5/2025;5;NEO 50S23 RR STS;;3815;+;116;114,6;65;;187
2024/25;Vc;II;4;PERGAMINO;25PER5c1I;8/11/2024;16/11/2024;22/4/2025;13;53MS02 STS;;4091;;90,2;80,5;86;;161,3333333
2024/25;Vc;II;4;PERGAMINO;25PER5c1I;8/11/2024;16/11/2024;22/4/2025;1;DM 50E22 SE;;5124;+;113;100,8;81;;164,3333333
2024/25;Vc;II;4;VENADO TUERTO;25VT5c1;6/11/2024;;13/4/2025;13;53MS02 STS;;5018;a;99,2;108,4;;;
2024/25;Vc;II;4;VENADO TUERTO;25VT5c1;6/11/2024;;13/4/2025;9;P51A25SE;;5293;a;104,6;114,3;;;
2024/25;Vc;II;4;VENADO TUERTO;25VT5c1;6/11/2024;;13/4/2025;10;RA5322TS;;4265;;84,3;92,1;;;
2024/25;Vc;II;4;VENADO TUERTO;25VT5c1;6/11/2024;;13/4/2025;1;DM 50E22 SE;;4394;;86,8;94,9;;;
2024/25;Vc;II;4;VENADO TUERTO;25VT5c1;6/11/2024;;13/4/2025;11;NK 52x21 STS;T;4629;;91,5;100;;;
2024/25;Vc;II;4;VENADO TUERTO;25VT5c1;6/11/2024;;13/4/2025;12;51MS01 E;;4663;;92,2;100,7;;;
2024/25;Vc;II;4;VENADO TUERTO;25VT5c1;6/11/2024;;13/4/2025;5;NEO 50S23 RR STS;;4858;;96;104,9;;;
2024/25;Vc;II;4;VENADO TUERTO;25VT5c1;6/11/2024;;13/4/2025;2;DM50E25 SE;;5203;a;102,8;112,4;;;
2024/25;Vc;II;4;VENADO TUERTO;25VT5c1;6/11/2024;;13/4/2025;3;IS 50.3 SE;;5809;+;114,8;125,5;;;
2024/25;Vc;II;4;VENADO TUERTO;25VT5c1;6/11/2024;;13/4/2025;4;NEO 50S22 SE;;5327;a;105,3;115,1;;;
2024/25;Vc;II;4;VENADO TUERTO;25VT5c1;6/11/2024;;13/4/2025;7;4924 E STS NS;;5497;a;108,6;118,7;;;
2024/25;Vc;II;4;VENADO TUERTO;25VT5c1;6/11/2024;;13/4/2025;6;STINE 50EE59 STS;;5711;a;112,9;123,4;;;
2024/25;Vc;II;4;VENADO TUERTO;25VT5c1;6/11/2024;;13/4/2025;8;NS 5023 STS;;5116;a;101,1;110,5;;;
2024/25;Vc;II;4;VILLA AMELIA;25VAM5c1;3/12/2024;;28/4/2025;12;51MS01 E;;3724;a;100,7;105,1;;;139
2024/25;Vc;II;4;VILLA AMELIA;25VAM5c1;3/12/2024;;28/4/2025;7;4924 E STS NS;;3254;;88;91,8;;;137,6666667
2024/25;Vc;II;4;VILLA AMELIA;25VAM5c1;3/12/2024;;28/4/2025;13;53MS02 STS;;3514;;95;99,2;;;146,6666667
2024/25;Vc;II;4;VILLA AMELIA;25VAM5c1;3/12/2024;;28/4/2025;11;NK 52x21 STS;T;3543;;95,8;100;;;133
2024/25;Vc;II;4;VILLA AMELIA;25VAM5c1;3/12/2024;;28/4/2025;8;NS 5023 STS;;3567;;96,5;100,7;;;149
2024/25;Vc;II;4;VILLA AMELIA;25VAM5c1;3/12/2024;;28/4/2025;2;DM50E25 SE;;3674;a;99,4;103,7;;;154,6666667
2024/25;Vc;II;4;VILLA AMELIA;25VAM5c1;3/12/2024;;28/4/2025;10;RA5322TS;;3760;a;101,7;106,1;;;134,3333333
2024/25;Vc;II;4;VILLA AMELIA;25VAM5c1;3/12/2024;;28/4/2025;3;IS 50.3 SE;;3778;a;102,2;106,6;;;168,3333333
2024/25;Vc;II;4;VILLA AMELIA;25VAM5c1;3/12/2024;;28/4/2025;4;NEO 50S22 SE;;3943;a;106,6;111,3;;;171
2024/25;Vc;II;4;VILLA AMELIA;25VAM5c1;3/12/2024;;28/4/2025;9;P51A25SE;;3961;a;107,1;111,8;;;134,6666667
2024/25;Vc;II;4;VILLA AMELIA;25VAM5c1;3/12/2024;;28/4/2025;5;NEO 50S23 RR STS;;4087;+;110,5;115,4;;;161,3333333
2024/25;Vc;II;4;VILLA AMELIA;25VAM5c1;3/12/2024;;28/4/2025;1;DM 50E22 SE;;3569;;96,5;100,7;;;153,3333333
2024/25;Vc;II;5;América;25AMA5c1;21/11/2024;;21/4/2025;12;51MS01 E;;2166;a;98,9;93,8;;;
2024/25;Vc;II;5;América;25AMA5c1;21/11/2024;;21/4/2025;7;4924 E STS NS;;2167;a;99;93,8;;;
2024/25;Vc;II;5;América;25AMA5c1;21/11/2024;;21/4/2025;10;RA5322TS;;1894;;86,5;82;;;
2024/25;Vc;II;5;América;25AMA5c1;21/11/2024;;21/4/2025;13;53MS02 STS;;1924;;87,9;83,3;;;
2024/25;Vc;II;5;América;25AMA5c1;21/11/2024;;21/4/2025;1;DM 50E22 SE;;2067;;94,4;89,5;;;
2024/25;Vc;II;5;América;25AMA5c1;21/11/2024;;21/4/2025;8;NS 5023 STS;;2078;;94,9;90;;;
2024/25;Vc;II;5;América;25AMA5c1;21/11/2024;;21/4/2025;5;NEO 50S23 RR STS;;2212;a;101;95,8;;;
